url,deapth,title,authors,source,number and pages,doi,published,citation,metric,abstract,references
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Mining significant semantic locations from GPS data,"['Elisa Bertino', 'Paolo Atzeni', 'Kian Lee Tan', 'Yi Chen', 'Y. C. Tay', 'Xin Cao', 'Gao Cong', 'Christian S. Jensen']",Proceedings of the VLDB Endowment,,https://doi.org/10.14778/1920841.1920968,01 September 2010,254,"1,734","With the increasing deployment and use of GPS-enabled devices, massive amounts of GPS data are becoming available. We propose a general framework for the mining of semantically meaningful, significant locations, e.g., shopping malls and restaurants, from such data.","['https://dl.acm.org/doi/10.1145/304182.304187', 'https://dl.acm.org/doi/10.5555/862896.881068', 'https://dl.acm.org/doi/10.1007/s00779-003-0240-0', 'https://dl.acm.org/doi/10.5555/1316689.1316739', 'https://dl.acm.org/doi/10.1145/290941.290972', 'https://dl.acm.org/doi/10.14778/1687627.1687666', 'https://dl.acm.org/doi/10.1145/582415.582418', 'https://dl.acm.org/doi/10.1145/1094549.1094558', 'https://dl.acm.org/doi/10.1145/324133.324140', 'https://dl.acm.org/doi/10.1109/MDM.2006.87', 'https://dl.acm.org/doi/10.5555/1394399', 'https://dl.acm.org/doi/10.1145/383952.384003', 'https://dl.acm.org/doi/10.3115/1220575.1220690', 'https://dl.acm.org/doi/10.5555/2391319.2391438', 'https://dl.acm.org/doi/10.5555/1095618', 'https://dl.acm.org/doi/10.1093/ietisy/e89-d.1.150', 'https://dl.acm.org/doi/10.1145/1526709.1526816', 'https://dl.acm.org/doi/10.1109/ICDEW.2007.4401037']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Automatic resource compilation by analyzing hyperlink structure and associated text,"['Soumen Chakrabarti', 'Byron Dom', 'Prabhakar Raghavan', 'Sridhar Rajagopalan', 'David Gibson', 'Jon Kleinberg']",Computer Networks and ISDN Systems,,https://doi.org/10.1016/S0169-7552(98)00087-7,01 April 1998,110,0,No abstract available.,[]
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Friendship and mobility: user movement in location-based social networks,"['Eunjoon Cho', 'Seth A. Myers', 'Jure Leskovec']",KDD '11: Proceedings of the 17th ACM SIGKDD international conference on Knowledge discovery and data mining,,https://doi.org/10.1145/2020408.2020579,21 August 2011,"2,275","9,491","Even though human movement and mobility patterns have a high degree of freedom and variation, they also exhibit structural patterns due to geographic and social constraints. Using cell phone location data, as well as data from two online location-based social networks, we aim to understand what basic laws govern human motion and dynamics. We find that humans experience a combination of periodic movement that is geographically limited and seemingly random jumps correlated with their social networks. Short-ranged travel is periodic both spatially and temporally and not effected by the social network structure, while long-distance travel is more influenced by social network ties. We show that social relationships can explain about 10% to 30% of all human movement, while periodic behavior explains 50% to 70%. Based on our findings, we develop a model of human mobility that combines periodic short range movements with travel due to the social network structure. We show that our model reliably predicts the locations and dynamics of future human movement and gives an order of magnitude better performance than present models of human mobility.","['https://dl.acm.org/doi/10.1145/1772690.1772698', 'https://dl.acm.org/doi/10.1137/070710111', 'https://dl.acm.org/doi/10.1145/1526709.1526812', 'https://dl.acm.org/doi/10.1145/1864349.1864380', 'https://dl.acm.org/doi/10.1145/1772690.1772732', 'https://dl.acm.org/doi/10.1145/1466443.1466449', 'https://dl.acm.org/doi/10.1145/1367497.1367620', 'https://dl.acm.org/doi/10.1109/MNET.2010.5578914', 'https://dl.acm.org/doi/10.1145/1835804.1835942', 'https://dl.acm.org/doi/10.1145/1409944.1409952', 'https://dl.acm.org/doi/10.1145/1772690.1772795', 'https://dl.acm.org/doi/10.1145/1526709.1526816']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Towards location-based social networking services,"['Chi-Yin Chow', 'Jie Bao', 'Mohamed F. Mokbel']",LBSN '10: Proceedings of the 2nd ACM SIGSPATIAL International Workshop on Location Based Social Networks,,https://doi.org/10.1145/1867699.1867706,02 November 2010,60,"1,120","Social networking applications have become very important web services that provide Internet-based platforms for their users to interact with their friends. With the advances in the location-aware hardware and software technologies, location-based social networking applications have been proposed to provide services for their users, taking into account both the spatial and social aspects. Unfortunately, none of existing location-based social networking applications is a holistic system nor equips database management systems to support scalable location-based social networking services. In this paper, we present GeoSocialDB; a holistic system providing three location-based social networking services, namely, location-based news feed, location-based news ranking, and location-based recommendation. In GeoSocialDB, we aim to implement these services as query operators inside a database engine to optimize the query processing performance. Within the GeoSocialDB framework, we discuss research challenges and directions towards the realization of scalable and practical query processing for location-based social networking services. In general, we discuss the challenges in designing location- and/or rank-aware query operators, materializing query answers, supporting continuous query processing, and providing privacy-aware query processing for our three location-based social networking services.","['https://dl.acm.org/doi/10.1109/TKDE.2005.99', 'https://dl.acm.org/doi/10.5555/645926.671701', 'https://dl.acm.org/doi/10.1145/1367497.1367531', 'https://dl.acm.org/doi/10.1145/1378600.1378613', 'https://dl.acm.org/doi/10.1145/342009.335432', 'https://dl.acm.org/doi/10.5555/1784462.1784477', 'https://dl.acm.org/doi/10.1145/1620585.1620591', 'https://dl.acm.org/doi/10.1145/963770.963776', 'https://dl.acm.org/doi/10.1109/TMC.2007.1062', 'https://dl.acm.org/doi/10.1145/1376616.1376631', 'https://dl.acm.org/doi/10.1145/1066116.1189037', 'https://dl.acm.org/doi/10.1007/s007780100054', 'https://dl.acm.org/doi/10.1145/312624.312682', 'https://dl.acm.org/doi/10.1145/1066157.1066212', 'https://dl.acm.org/doi/10.1145/1007568.1007593', 'https://dl.acm.org/doi/10.1109/TKDE.2007.190662', 'https://dl.acm.org/doi/10.1145/502585.502627', 'https://dl.acm.org/doi/10.5555/1784462.1784476', 'https://dl.acm.org/doi/10.1109/CSE.2009.337', 'https://dl.acm.org/doi/10.1145/245108.245126', 'https://dl.acm.org/doi/10.1145/1066157.1066173', 'https://dl.acm.org/doi/10.1109/MIC.2003.1167344', 'https://dl.acm.org/doi/10.5555/1182635.1164193', 'https://dl.acm.org/doi/10.1145/1007568.1007638', 'https://dl.acm.org/doi/10.1145/1066157.1066230', 'https://dl.acm.org/doi/10.5555/2391319.2391438', 'https://dl.acm.org/doi/10.1145/192844.192905', 'https://dl.acm.org/doi/10.1145/371920.372071', 'https://dl.acm.org/doi/10.1109/MDM.2010.43', 'https://dl.acm.org/doi/10.1145/1807167.1807257', 'https://dl.acm.org/doi/10.1007/11833529_64', 'https://dl.acm.org/doi/10.1145/1559845.1559862', 'https://dl.acm.org/doi/10.1007/s00778-009-0169-7', 'https://dl.acm.org/doi/10.1145/1772690.1772795']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Bridging the gap between physical location and online social networks,"['Justin Cranshaw', 'Eran Toch', 'Jason Hong', 'Aniket Kittur', 'Norman Sadeh']",UbiComp '10: Proceedings of the 12th ACM international conference on Ubiquitous computing,,https://doi.org/10.1145/1864349.1864380,26 September 2010,347,"3,093","This paper examines the location traces of 489 users of a location sharing social network for relationships between the users' mobility patterns and structural properties of their underlying social network. We introduce a novel set of location-based features for analyzing the social context of a geographic region, including location entropy, which measures the diversity of unique visitors of a location. Using these features, we provide a model for predicting friendship between two users by analyzing their location trails. Our model achieves significant gains over simpler models based only on direct properties of the co-location histories, such as the number of co-locations. We also show a positive relationship between the entropy of the locations the user visits and the number of social ties that user has in the network. We discuss how the offline mobility of users can have implications for both researchers and designers of online social networks.","['https://dl.acm.org/doi/10.1145/1518701.1518736', 'https://dl.acm.org/doi/10.1145/1463434.1463477', 'https://dl.acm.org/doi/10.5555/1771592.1771616', 'https://dl.acm.org/doi/10.1007/s00779-008-0214-3', 'https://dl.acm.org/doi/10.1145/1409635.1409658', 'https://dl.acm.org/doi/10.1145/1409635.1409677']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,An algorithmic framework for performing collaborative filtering,"['Jonathan L. Herlocker', 'Joseph A. Konstan', 'Al Borchers', 'John Riedl']",SIGIR '99: Proceedings of the 22nd annual international ACM SIGIR conference on Research and development in information retrieval,,https://doi.org/10.1145/312624.312682,01 August 1999,"1,867","11,402",,"['https://dl.acm.org/doi/10.1145/245108.245124', 'https://dl.acm.org/doi/10.5555/295240.295795', 'https://dl.acm.org/doi/10.5555/645527.657311', 'https://dl.acm.org/doi/10.5555/2074094.2074100', 'https://dl.acm.org/doi/10.1145/138859.138867', 'https://dl.acm.org/doi/10.1145/223904.223929', 'https://dl.acm.org/doi/10.1145/245108.245123', 'https://dl.acm.org/doi/10.1145/245108.245126', 'https://dl.acm.org/doi/10.1145/176789.176792', 'https://dl.acm.org/doi/10.1145/223904.223930', 'https://dl.acm.org/doi/10.5555/188490.188583', 'https://dl.acm.org/doi/10.5555/6771', 'https://dl.acm.org/doi/10.1145/192844.192905', 'https://dl.acm.org/doi/10.1016/0306-4573(88)90021-0', 'https://dl.acm.org/doi/10.1145/289444.289509', 'https://dl.acm.org/doi/10.1145/223904.223931', 'https://dl.acm.org/doi/10.1145/245108.245122', 'https://dl.acm.org/doi/10.5555/539927', 'https://dl.acm.org/doi/10.5555/857186.857579']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Using Location for Personalized POI Recommendations in Mobile Environments,"['Tzvetan Horozov', 'Nitya Narasimhan', 'Venu Vasudevan']",SAINT '06: Proceedings of the International Symposium on Applications on Internet,,https://doi.org/10.1109/SAINT.2006.55,23 January 2006,58,0,"Internet-based recommender systems have traditionally employed collaborative filtering techniques to deliver relevant ""digital"" results to users. In the mobile Internet however, recommendations typically involve ""physical"" entities (e.g., restaurants), requiring additional user effort for fulfillment. Thus, in addition to the inherent requirements of high scalability and low latency, we must also take into account a ""convenience"" metric in making recommendations. In this paper, we propose an enhanced collaborative filtering solution that uses location as a key criterion for generating recommendations. We frame the discussion in the context of our ""restaurant recommender"" system, and describe preliminary results that indicate the utility of such an approach. We conclude with a look at open issues in this space, and motivate a future discussion on the business impact and implications of mining the data in such systems.",[]
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Authoritative sources in a hyperlinked environment,['Jon M. Kleinberg'],Journal of the ACM (JACM),,https://doi.org/10.1145/324133.324140,01 September 1999,"5,920","20,279","The network structure of a hyperlinked environment can be a rich source of information about the content of the environment, provided we have effective means for understanding it. We develop a set of algorithmic tools for extracting information from the link structures of such environments, and report on experiments that demonstrate their effectiveness in a variety of context on the World Wide Web. The central issue we address within our framework is the distillation of broad search topics, through the discovery of “authorative” information sources on such topics. We propose and test an algorithmic formulation of the notion of authority, based on the relationship between a set of relevant authoritative pages and the set of “hub pages” that join them together in the link structure. Our formulation has connections to the eigenvectors of certain matrices associated with the link graph; these connections in turn motivate additional heuristrics for link-based analysis.",[]
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Skyline queries based on user locations and preferences for making location-based recommendations,"['Kazuki Kodama', 'Yuichi Iijima', 'Xi Guo', 'Yoshiharu Ishikawa']",LBSN '09: Proceedings of the 2009 International Workshop on Location Based Social Networks,,https://doi.org/10.1145/1629890.1629893,03 November 2009,44,722,"Due to the recent development of mobile computing and communication network technologies, information services for mobile phone users and car navigation systems have becomeof some importance. Since these mobile devices have limited display sizes, we often need to select carefully the appropriate information to be presented to the user. However, it is not easy to select the ""appropriate"" information because users have different contexts and preferences.","['https://dl.acm.org/doi/10.1109/TKDE.2005.99', 'https://dl.acm.org/doi/10.5555/645484.656550', 'https://dl.acm.org/doi/10.5555/646291.687214', 'https://dl.acm.org/doi/10.5555/983362', 'https://dl.acm.org/doi/10.5555/1182635.1164192', 'https://dl.acm.org/doi/10.1109/MDM.2008.14']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,GroupLens: applying collaborative filtering to Usenet news,"['Joseph A. Konstan', 'Bradley N. Miller', 'David Maltz', 'Jonathan L. Herlocker', 'Lee R. Gordon', 'John Riedl']",Communications of the ACM,,https://doi.org/10.1145/245108.245126,01 March 1997,"1,827","9,472",,"['https://dl.acm.org/doi/10.1145/138859.138867', 'https://dl.acm.org/doi/10.1145/223904.223929', 'https://dl.acm.org/doi/10.1145/223904.223930', 'https://dl.acm.org/doi/10.5555/1268680.1268697', 'https://dl.acm.org/doi/10.5555/188490.188583', 'https://dl.acm.org/doi/10.1145/192844.192905', 'https://dl.acm.org/doi/10.1145/223904.223931', 'https://dl.acm.org/doi/10.5555/1267411.1267426']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,LARS: A Location-Aware Recommender System,"['Justin J. Levandoski', 'Mohamed Sarwat', 'Ahmed Eldawy', 'Mohamed F. Mokbel']",ICDE '12: Proceedings of the 2012 IEEE 28th International Conference on Data Engineering,,https://doi.org/10.1109/ICDE.2012.54,01 April 2012,108,0,"This paper proposes LARS, a location-aware recommender system that uses location-based ratings to produce recommendations. Traditional recommender systems do not consider spatial properties of users nor items, LARS, on the other hand, supports a taxonomy of three novel classes of location-based ratings, namely, spatial ratings for non-spatial items, non-spatial ratings for spatial items, and spatial ratings for spatial items. LARS exploits user rating locations through user partitioning, a technique that influences recommendations with ratings spatially close to querying users in a manner that maximizes system scalability while not sacrificing recommendation quality. LARS exploits item locations using travel penalty, a technique that favors recommendation candidates closer in travel distance to querying users in a way that avoids exhaustive access to all spatial items. LARS can apply these techniques separately, or in concert, depending on the type of location-based rating available. Experimental evidence using large-scale real-world data from both the Foursquare location-based social network and the Movie Lens movie recommendation system reveals that LARS is efficient, scalable, and capable of producing recommendations twice as accurate compared to existing recommendation approaches.",[]
https://dl.acm.org/doi/10.1145/2487575.2487616,2,SoRec: social recommendation using probabilistic matrix factorization,"['Hao Ma', 'Haixuan Yang', 'Michael R. Lyu', 'Irwin King']",CIKM '08: Proceedings of the 17th ACM conference on Information and knowledge management,,https://doi.org/10.1145/1458082.1458205,26 October 2008,"1,052","5,443","Data sparsity, scalability and prediction quality have been recognized as the three most crucial challenges that every collaborative filtering algorithm or recommender system confronts. Many existing approaches to recommender systems can neither handle very large datasets nor easily deal with users who have made very few ratings or even none at all. Moreover, traditional recommender systems assume that all the users are independent and identically distributed; this assumption ignores the social interactions or connections among users. In view of the exponential growth of information generated by online social networks, social network analysis is becoming important for many Web applications. Following the intuition that a person's social network will affect personal behaviors on the Web, this paper proposes a factor analysis approach based on probabilistic matrix factorization to solve the data sparsity and poor prediction accuracy problems by employing both users' social network information and rating records. The complexity analysis indicates that our approach can be applied to very large datasets since it scales linearly with the number of observations, while the experimental results shows that our method performs much better than the state-of-the-art approaches, especially in the circumstance that users have made few or no ratings.","['https://dl.acm.org/doi/10.5555/1625275.1625706', 'https://dl.acm.org/doi/10.5555/2074094.2074100', 'https://dl.acm.org/doi/10.1145/564376.564419', 'https://dl.acm.org/doi/10.1145/963770.963776', 'https://dl.acm.org/doi/10.1145/988672.988727', 'https://dl.acm.org/doi/10.1145/312624.312682', 'https://dl.acm.org/doi/10.1145/860435.860483', 'https://dl.acm.org/doi/10.1145/963770.963774', 'https://dl.acm.org/doi/10.1145/1008992.1009051', 'https://dl.acm.org/doi/10.1109/MIC.2003.1167344', 'https://dl.acm.org/doi/10.1145/1277741.1277751', 'https://dl.acm.org/doi/10.1145/1102351.1102441', 'https://dl.acm.org/doi/10.1145/192844.192905', 'https://dl.acm.org/doi/10.1145/1390156.1390267', 'https://dl.acm.org/doi/10.5555/2981562.2981720', 'https://dl.acm.org/doi/10.1145/371920.372071', 'https://dl.acm.org/doi/10.1145/1367497.1367586', 'https://dl.acm.org/doi/10.1145/1148170.1148257', 'https://dl.acm.org/doi/10.1145/1076034.1076056', 'https://dl.acm.org/doi/10.1145/1367497.1367517', 'https://dl.acm.org/doi/10.1145/1277741.1277825']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Location-based recommendation system using Bayesian user's preference model in mobile devices,"['Moon-Hee Park', 'Jin-Hyuk Hong', 'Sung-Bae Cho']",UIC'07: Proceedings of the 4th international conference on Ubiquitous Intelligence and Computing,,,11 July 2007,75,0,"As wireless communication advances, research on location-based services using mobile devices has attracted interest, which provides information and services related to user's physical location. As increasing information and services, it becomes difficult to find a proper service that reflects the individual preference at proper time. Due to the small screen of mobile devices and insufficiency of resources, personalized services and convenient user interface might be useful. In this paper, we propose a map-based personalized recommendation system which reflects user's preference modeled by Bayesian Networks (BN). The structure of BN is built by an expert while the parameter is learned from the dataset. The proposed system collects context information, location, time, weather, and user request from the mobile device and infers the most preferred item to provide an appropriate service by displaying onto the mini map.","['https://dl.acm.org/doi/10.1145/371920.372071', 'https://dl.acm.org/doi/10.1016/S0167-9236(02)00076-3', 'https://dl.acm.org/doi/10.5555/987681.987796', 'https://dl.acm.org/doi/10.5555/820756.821849', 'https://dl.acm.org/doi/10.1145/844351.844354', 'https://dl.acm.org/doi/10.1109/SAINT.2006.55', 'https://dl.acm.org/doi/10.5555/2074094.2074100']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Methods and metrics for cold-start recommendations,"['Andrew I. Schein', 'Alexandrin Popescul', 'Lyle H. Ungar', 'David M. Pennock']",SIGIR '02: Proceedings of the 25th annual international ACM SIGIR conference on Research and development in information retrieval,,https://doi.org/10.1145/564376.564421,11 August 2002,"1,083","7,346","We have developed a method for recommending items that combines content and collaborative data under a single probabilistic framework. We benchmark our algorithm against a naïve Bayes classifier on the  cold-start problem, where we wish to recommend items that no one in the community has yet rated. We systematically explore three testing methodologies using a publicly available data set, and explain how these methods apply to specific real-world applications. We advocate heuristic recommenders when benchmarking to give competent baseline performance. We introduce a new performance metric, the CROC curve, and demonstrate empirically that the various components of our testing strategy combine to obtain deeper understanding of the performance characteristics of recommender systems. Though the emphasis of our testing is on cold-start recommending, our methods for recommending and evaluation are general.","['https://dl.acm.org/doi/10.5555/295240.295795', 'https://dl.acm.org/doi/10.5555/645527.657311', 'https://dl.acm.org/doi/10.5555/2074094.2074100', 'https://dl.acm.org/doi/10.5555/645527.756505', 'https://dl.acm.org/doi/10.5555/315149.315352', 'https://dl.acm.org/doi/10.5555/647234.720058', 'https://dl.acm.org/doi/10.1145/312624.312682', 'https://dl.acm.org/doi/10.1145/223904.223929', 'https://dl.acm.org/doi/10.1145/312624.312649', 'https://dl.acm.org/doi/10.5555/1624312.1624317', 'https://dl.acm.org/doi/10.1145/245108.245126', 'https://dl.acm.org/doi/10.1145/336597.336662', 'https://dl.acm.org/doi/10.5555/645527.657289', 'https://dl.acm.org/doi/10.5555/647288.721734', 'https://dl.acm.org/doi/10.5555/647234.720062', 'https://dl.acm.org/doi/10.5555/2074022.2074076', 'https://dl.acm.org/doi/10.1145/192844.192905', 'https://dl.acm.org/doi/10.1145/245108.245121', 'https://dl.acm.org/doi/10.5555/576628', 'https://dl.acm.org/doi/10.1145/352871.352887', 'https://dl.acm.org/doi/10.1145/371920.372071', 'https://dl.acm.org/doi/10.1145/223904.223931']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Location recommendation for location-based social networks,"['Mao Ye', 'Peifeng Yin', 'Wang-Chien Lee']",GIS '10: Proceedings of the 18th SIGSPATIAL International Conference on Advances in Geographic Information Systems,,https://doi.org/10.1145/1869790.1869861,02 November 2010,380,"4,563","In this paper, we study the research issues in realizing location recommendation services for large-scale location-based social networks, by exploiting the social and geographical characteristics of users and locations/places. Through our analysis on a dataset collected from Foursquare, a popular location-based social networking system, we observe that there exists strong social and geospatial ties among users and their favorite locations/places in the system. Accordingly, we develop a friend-based collaborative filtering (FCF) approach for location recommendation based on collaborative ratings of places made by social friends. Moreover, we propose a variant of FCF technique, namely Geo-Measured FCF (GM-FCF), based on heuristics derived from observed geospatial characteristics in the Foursquare dataset. Finally, the evaluation results show that the proposed family of FCF techniques holds comparable recommendation effectiveness against the state-of-the-art recommendation algorithms, while incurring significantly lower computational overhead. Meanwhile, the GM-FCF provides additional flexibility in tradeoff between recommendation effectiveness and computational overhead.","['https://dl.acm.org/doi/10.1145/1639714.1639808', 'https://dl.acm.org/doi/10.1145/1557019.1557067', 'https://dl.acm.org/doi/10.1145/1571941.1571977', 'https://dl.acm.org/doi/10.1145/1458082.1458205', 'https://dl.acm.org/doi/10.5555/1577069.1577091', 'https://dl.acm.org/doi/10.1109/ICDM.2006.70', 'https://dl.acm.org/doi/10.1145/1571941.1571979']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Exploiting geographical influence for collaborative point-of-interest recommendation,"['Mao Ye', 'Peifeng Yin', 'Wang-Chien Lee', 'Dik-Lun Lee']",SIGIR '11: Proceedings of the 34th international ACM SIGIR conference on Research and development in Information Retrieval,,https://doi.org/10.1145/2009916.2009962,24 July 2011,866,"5,063","In this paper, we aim to provide a point-of-interests (POI) recommendation service for the rapid growing location-based social networks (LBSNs), e.g., Foursquare, Whrrl, etc. Our idea is to explore user preference, social influence and geographical influence for POI recommendations. In addition to deriving user preference based on user-based collaborative filtering and exploring social influence from friends, we put a special emphasis on geographical influence due to the spatial clustering phenomenon exhibited in user check-in activities of LBSNs. We argue that the geographical influence among POIs plays an important role in user check-in behaviors and model it by power law distribution. Accordingly, we develop a collaborative recommendation algorithm based on geographical influence based on naive Bayesian. Furthermore, we propose a unified POI recommendation framework, which fuses user preference to a POI with social influence and geographical influence. Finally, we conduct a comprehensive performance evaluation over two large-scale datasets collected from Foursquare and Whrrl. Experimental results with these real datasets show that the unified collaborative recommendation approach significantly outperforms a wide spectrum of alternative recommendation approaches.","['https://dl.acm.org/doi/10.1109/TKDE.2005.99', 'https://dl.acm.org/doi/10.1145/1367497.1367525', 'https://dl.acm.org/doi/10.1145/245108.245124', 'https://dl.acm.org/doi/10.5555/188490.188554', 'https://dl.acm.org/doi/10.5555/645527.657311', 'https://dl.acm.org/doi/10.5555/1162264', 'https://dl.acm.org/doi/10.14778/1920841.1920968', 'https://dl.acm.org/doi/10.1145/544220.544341', 'https://dl.acm.org/doi/10.1145/312624.312682', 'https://dl.acm.org/doi/10.1145/963770.963775', 'https://dl.acm.org/doi/10.1145/1557019.1557067', 'https://dl.acm.org/doi/10.1145/1571941.1571977', 'https://dl.acm.org/doi/10.1145/1571941.1571978', 'https://dl.acm.org/doi/10.1145/1639714.1639746', 'https://dl.acm.org/doi/10.1145/1458082.1458205', 'https://dl.acm.org/doi/10.1145/1935826.1935877', 'https://dl.acm.org/doi/10.5555/777092.777124', 'https://dl.acm.org/doi/10.1145/371920.372071', 'https://dl.acm.org/doi/10.1109/ICDM.2006.70', 'https://dl.acm.org/doi/10.1145/1148170.1148257', 'https://dl.acm.org/doi/10.1145/1869790.1869861', 'https://dl.acm.org/doi/10.1145/1454008.1454031', 'https://dl.acm.org/doi/10.5555/2898607.2898645', 'https://dl.acm.org/doi/10.1145/1772690.1772795', 'https://dl.acm.org/doi/10.1145/1526709.1526816']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Collaborative location and activity recommendations with GPS history data,"['Vincent W. Zheng', 'Yu Zheng', 'Xing Xie', 'Qiang Yang']",WWW '10: Proceedings of the 19th international conference on World wide web,,https://doi.org/10.1145/1772690.1772795,26 April 2010,530,"3,745","With the increasing popularity of location-based services, such as tour guide and location-based social network, we now have accumulated many location data on the Web. In this paper, we show that, by using the location data based on GPS and users' comments at various locations, we can discover interesting locations and possible activities that can be performed there for recommendations. Our research is highlighted in the following location-related queries in our daily life: 1) if we want to do something such as sightseeing or food-hunting in a large city such as Beijing, where should we go? 2) If we have already visited some places such as the Bird's Nest building in Beijing's Olympic park, what else can we do there? By using our system, for the first question, we can recommend her to visit a list of interesting locations such as Tiananmen Square, Bird's Nest, etc. For the second question, if the user visits Bird's Nest, we can recommend her to not only do sightseeing but also to experience its outdoor exercise facilities or try some nice food nearby. To achieve this goal, we first model the users' location and activity histories that we take as input. We then mine knowledge, such as the location features and activity-activity correlations from the geographical databases and the Web, to gather additional inputs. Finally, we apply a collective matrix factorization method to mine interesting locations and activities, and use them to recommend to the users where they can visit if they want to perform some specific activities and what they can do if they visit some specific places. We empirically evaluated our system using a large GPS dataset collected by 162 users over a period of 2.5 years in the real-world. We extensively evaluated our system and showed that our system can outperform several state-of-the-art baselines.","['https://dl.acm.org/doi/10.1016/j.artint.2007.01.006', 'https://dl.acm.org/doi/10.1145/1367497.1367532', 'https://dl.acm.org/doi/10.1145/1463434.1463477', 'https://dl.acm.org/doi/10.5555/1394399', 'https://dl.acm.org/doi/10.1145/1526709.1526816', 'https://dl.acm.org/doi/10.1145/1148170.1148257', 'https://dl.acm.org/doi/10.1145/1401890.1401969', 'https://dl.acm.org/doi/10.1145/1242572.1242624', 'https://dl.acm.org/doi/10.1023/A:1019194325861', 'https://dl.acm.org/doi/10.1007/11833529_64', 'https://dl.acm.org/doi/10.5555/2391319.2391438', 'https://dl.acm.org/doi/10.1109/SAINT.2006.55', 'https://dl.acm.org/doi/10.5555/1619332.1619338', 'https://dl.acm.org/doi/10.1145/304182.304187', 'https://dl.acm.org/doi/10.1145/1242572.1242831', 'https://dl.acm.org/doi/10.1145/1620545.1620554', 'https://dl.acm.org/doi/10.1145/1658373.1658374']"
https://dl.acm.org/doi/10.1145/2487575.2487616,2,,[],,,,,,,,[]
https://dl.acm.org/doi/10.1145/2487575.2487616,2,Learning travel recommendations from user-generated GPS traces,"['Yu Zheng', 'Xing Xie']",ACM Transactions on Intelligent Systems and Technology (TIST),"Article No.: 2, Pages 1 - 29",https://doi.org/10.1145/1889681.1889683,24 January 2011,297,"3,008","The advance of GPS-enabled devices allows people to record their location histories with GPS traces, which imply human behaviors and preferences related to travel. In this article, we perform two types of travel recommendations by mining multiple users' GPS traces. The first is a generic one that recommends a user with top interesting locations and travel sequences in a given geospatial region. The second is a personalized recommendation that provides an individual with locations matching her travel preferences. To achieve the first recommendation, we model multiple users' location histories with a tree-based hierarchical graph (TBHG). Based on the TBHG, we propose a HITS (Hypertext Induced Topic Search)-based model to infer the interest level of a location and a user's travel experience (knowledge). In the personalized recommendation, we first understand the correlation between locations, and then incorporate this correlation into a collaborative filtering (CF)-based model, which predicts a user's interests in an unvisited location based on her locations histories and that of others. We evaluated our system based on a real-world GPS trace dataset collected by 107 users over a period of one year. As a result, our HITS-based inference model outperformed baseline approaches like rank-by-count and rank-by-frequency. Meanwhile, we achieved a better performance in recommending travel sequences beyond baselines like rank-by-count. Regarding the personalized recommendation, our approach is more effective than the weighted Slope One algorithm with a slightly additional computation, and is more efficient than the Pearson correlation-based CF model with the similar effectiveness.","['https://dl.acm.org/doi/10.1023/A:1019194325861', 'https://dl.acm.org/doi/10.1109/TKDE.2005.99', 'https://dl.acm.org/doi/10.1007/s00779-003-0240-0', 'https://dl.acm.org/doi/10.1007/s00779-006-0091-6', 'https://dl.acm.org/doi/10.1145/1807167.1807197', 'https://dl.acm.org/doi/10.1145/1341012.1341026', 'https://dl.acm.org/doi/10.1007/s00779-005-0046-3', 'https://dl.acm.org/doi/10.1145/1281192.1281230', 'https://dl.acm.org/doi/10.1109/SAINT.2006.55', 'https://dl.acm.org/doi/10.1007/11853565_15', 'https://dl.acm.org/doi/10.1145/1463434.1463477', 'https://dl.acm.org/doi/10.5555/1597148.1597206', 'https://dl.acm.org/doi/10.1109/MIC.2003.1167344', 'https://dl.acm.org/doi/10.1145/1014052.1014080', 'https://dl.acm.org/doi/10.5555/2391319.2391438', 'https://dl.acm.org/doi/10.1145/1242572.1242624', 'https://dl.acm.org/doi/10.1007/11833529_64', 'https://dl.acm.org/doi/10.1145/1772690.1772795', 'https://dl.acm.org/doi/10.1145/1658373.1658374', 'https://dl.acm.org/doi/10.1109/MDM.2009.50', 'https://dl.acm.org/doi/10.1145/1409635.1409677', 'https://dl.acm.org/doi/10.1145/1367497.1367532', 'https://dl.acm.org/doi/10.1109/MDM.2008.20', 'https://dl.acm.org/doi/10.1109/MDM.2010.42', 'https://dl.acm.org/doi/10.1145/1526709.1526816', 'https://dl.acm.org/doi/10.1145/1921591.1921596']"
